route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,IntrCity SmartBus,AC Sleeper (2+1),20:30,14h 10m,10:40,3.9,INR 799,29 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Jolly Tours and Travels,A/C Sleeper (2+1),21:00,12h 30m,09:30,3.9,INR 950,10 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Rajat Travels,A/C Seater / Sleeper (2+1),21:20,13h 10m,10:30,3.5,630,16 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Limousine Tours & Travels,A/C Sleeper (2+1),20:20,13h 50m,10:10,3.1,INR 950,14 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,National travels,Bharat Benz A/C Sleeper (2+1),22:15,11h 45m,10:00,3.9,INR 952,13 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sugama Tourist,NON A/C Sleeper (2+1),20:00,12h 15m,08:15,3.8,INR 900,10 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VKV Travels,A/C Sleeper (2+1),22:55,11h 05m,10:00,3.6,1340,28 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Intercity travels,Bharat Benz A/C Sleeper (2+1),22:05,13h 00m,11:05,3.2,INR 1099,16 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,NON A/C Sleeper (2+1),20:00,13h 30m,09:30,3.8,INR 1100,13 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,A/C Sleeper (2+1),22:30,13h 00m,11:30,3.0,INR 1100,23 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,National travels,Bharat Benz A/C Sleeper (2+1),21:15,12h 15m,09:30,3.3,INR 952,2 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,GR Travels (RJ),A/C Sleeper (2+1),20:15,10h 55m,07:10,3.1,INR 3999,34 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,A/C Sleeper (2+1),21:00,13h 45m,10:45,2.7,INR 1000,3 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,NON A/C Sleeper (2+1),20:30,14h 00m,10:30,2.8,INR 800,12 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,SRS Travels,NON AC Seater / Sleeper 2+1,20:00,13h 30m,09:30,2.3,INR 699,13 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Anand Travels,NON A/C Sleeper (2+1),18:30,11h 00m,05:30,2.6,770,11 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,13h 00m,12:30,2.7,INR 1000,35 Seats available
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sugama Tourist,NON A/C Sleeper (2+1),20:00,11h 45m,07:45,2.5,INR 900,10 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Kadamba Transport Corporation Limited (KTCL) - 5633,Volvo AC Seater 2+2,18:30,14h 00m,08:30,3.6,INR 1400,1 Seat available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Jolly Tours and Travels,A/C Sleeper (2+1),18:00,14h 10m,08:10,4.3,1709,15 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,IntrCity SmartBus,AC Sleeper (2+1),18:00,13h 50m,07:50,4.4,INR 2004,6 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,VRL Travels,A/C Sleeper (2+1),21:00,14h 00m,11:00,4.5,INR 1600,8 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Streamline tours and travels,A/C Sleeper (2+1),18:00,12h 30m,06:30,4.3,INR 1899,10 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Intercity travels,Bharat Benz A/C Sleeper (2+1),18:00,13h 15m,07:15,4.5,INR 1999,5 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Streamline tours and travels,A/C Sleeper (2+1),19:00,12h 30m,07:30,4.0,INR 1899,3 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Butterfly Holidays,VE A/C Sleeper (2+1),18:35,12h 10m,06:45,4.7,INR 1299,5 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sunrise Tours and Travels,A/C Sleeper (2+1),18:00,12h 10m,06:10,4.4,INR 1699,8 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,IntrCity SmartBus,AC Sleeper (2+1),17:00,13h 40m,06:40,4.4,INR 2044,3 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Nathi Holidays,A/C Sleeper (2+1),15:45,14h 00m,05:45,4.7,INR 1599,1 Seat available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sunrise Tours and Travels,A/C Sleeper (2+1),18:00,12h 05m,06:05,4.5,INR 1899,1 Seat available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Butterfly Holidays,VE A/C Sleeper (2+1),18:30,11h 35m,06:05,4.7,INR 1299,5 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,GreenLine Travels And Holidays,A/C Sleeper (2+1),18:35,12h 55m,07:30,4.2,INR 1799,5 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sri Tourist,A/C Sleeper (2+1),17:30,13h 20m,06:50,3.6,INR 1299,10 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Shanta Travels,NON A/C Sleeper (2+1),18:15,13h 15m,07:30,3.7,INR 1610,9 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Streamline tours and travels,Bharat Benz A/C Sleeper (2+1),17:00,12h 30m,05:30,3.2,INR 1699,18 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Streamline tours and travels,A/C Sleeper (2+1),20:00,12h 30m,08:30,3.9,INR 1899,12 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,KMBT Travels,A/C Seater / Sleeper (2+1),18:15,11h 45m,06:00,3.7,1044,6 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sri Sai Logistics,A/C Sleeper (2+1),16:45,13h 00m,05:45,3.7,INR 1500,5 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sri Sai Logistics,A/C Sleeper (2+1),16:45,13h 55m,06:40,3.3,INR 1800,4 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,AGR Travels,A/C Sleeper (2+1),17:45,11h 30m,05:15,3.8,INR 1399,1 Seat available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,PVS Tours and Travels,A/C Sleeper (2+1),20:15,14h 00m,10:15,3.4,INR 3000,32 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,VKV Travels,A/C Sleeper (2+1),15:55,09h 10m,01:05,3.9,2140,15 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sugama Tourist,NON A/C Sleeper (2+1),18:30,12h 45m,07:15,3.2,INR 1800,2 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:00,12h 30m,07:30,3.1,INR 1800,43 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,PSR Travels Goa,A/C Seater / Sleeper (2+1),20:05,11h 25m,07:30,3.6,INR 3199,40 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,VRL Travels,NON A/C Sleeper (2+1),18:30,14h 00m,08:30,3.6,INR 1700,4 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,GR Travels (RJ),A/C Sleeper (2+1),18:00,11h 20m,05:20,3.1,INR 3999,34 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,DA Transports,A/C Sleeper (2+1),15:30,12h 05m,03:35,3.6,INR 1899,2 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,NON A/C Sleeper (2+1),18:30,14h 00m,08:30,2.6,INR 1599,16 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,RDS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),19:10,11h 55m,07:05,2.6,INR 950,5 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,A/C Sleeper (2+1),20:30,13h 00m,09:30,2.9,INR 2300,5 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Rajat Travels,A/C Seater / Sleeper (2+1),18:00,12h 35m,06:35,2.4,1170,6 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Anand Travels,NON A/C Sleeper (2+1),18:30,12h 15m,06:45,2.8,1530,8 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,A/C Sleeper (2+1),17:00,14h 00m,07:00,2.4,INR 1799,12 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,14h 00m,07:30,2.9,INR 1599,12 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sugama Tourist,NON A/C Sleeper (2+1),17:30,13h 48m,07:18,2.5,INR 1800,2 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,VRL Travels,A/C Sleeper (2+1),20:00,14h 00m,10:00,2.8,INR 1600,7 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,VRL Travels,A/C Seater / Sleeper (2+1),19:00,14h 00m,09:00,2.7,INR 2000,2 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,SRS Travels,NON AC Seater / Sleeper 2+1,18:00,13h 30m,07:30,2.7,INR 1399,4 Seats available
Pandharpur to Goa,https://www.redbus.in/bus-tickets/pandharpur-to-goa,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:15,12h 45m,10:00,3.2,INR 735,19 Seats available
Pandharpur to Goa,https://www.redbus.in/bus-tickets/pandharpur-to-goa,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,10h 15m,06:00,2.5,1139,15 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,07h 30m,02:30,3.0,INR 420,15 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,KTC Travels (Neeta),A/C Sleeper (2+1),15:30,03h 30m,19:00,4.4,INR 600,7 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,AC Sleeper (2+1),15:40,06h 05m,21:45,4.4,INR 609,7 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Vaibhav Travels,A/C Sleeper (2+1),20:00,10h 12m,06:12,3.9,INR 700,17 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Venkteshwara Travels,NON A/C Sleeper (2+1),20:30,07h 30m,04:00,3.8,INR 699,15 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Manish Travels,NON A/C Seater (2+2),16:45,07h 10m,23:55,2.0,INR 700,2 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Zingbus Plus,AC Sleeper (2+1),16:10,05h 35m,21:45,4.6,1219,10 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Gujarat Travels,AC Sleeper (2+1),15:25,03h 30m,18:55,3.3,INR 1500,8 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Sharma Travels,Bharat Benz A/C Sleeper (2+1),15:30,06h 30m,22:00,3.9,INR 1000,4 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels (Dolphin),A/C Sleeper (2+1),15:30,05h 00m,20:30,4.4,INR 1899,1 Seat available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels (Dolphin),A/C Sleeper (2+1),15:35,06h 09m,21:44,3.2,INR 1799,1 Seat available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,AC Sleeper (2+1),16:40,06h 05m,22:45,4.5,INR 1653,9 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Sri Lakshmi chennakeshava Roadlines,A/C Sleeper (2+1),17:00,05h 00m,22:00,3.2,INR 4999,1 Seat available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels (Vishal),A/C Sleeper (2+1),17:30,06h 25m,23:55,3.9,INR 1699,8 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,AC Sleeper (2+1),18:10,06h 10m,00:20,4.8,INR 1505,11 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Jolly Tours and Travels,A/C Sleeper (2+1),18:30,07h 15m,01:45,3.5,INR 1999,4 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,AC Sleeper (2+1),18:30,06h 30m,01:00,4.4,INR 2599,3 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,PSR Travels Goa,A/C Sleeper (2+1),18:30,06h 45m,01:15,3.6,INR 1499,18 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels(GTA),A/C Sleeper (2+1),19:00,06h 45m,01:45,3.9,INR 1850,2 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,PSR Travels Goa,A/C Seater / Sleeper (2+1),19:00,07h 30m,02:30,3.6,INR 1449,30 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,AC Sleeper (2+1),19:00,06h 15m,01:15,4.6,INR 1760,7 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,06h 30m,01:30,3.4,INR 1799,2 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,AC Sleeper (2+1),19:30,05h 40m,01:10,5.0,INR 2478,4 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels (Humsafar),Bharat Benz A/C Sleeper (2+1),19:30,06h 00m,01:30,3.2,INR 1999,2 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Laxmi Queen Prime,A/C Sleeper (2+1),19:30,06h 00m,01:30,4.1,INR 1999,14 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Amrutyog Travels,A/C Sleeper (2+1),20:00,07h 30m,03:30,4.1,INR 1777,13 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,PVS Tours and Travels,A/C Sleeper (2+1),20:00,06h 00m,02:00,3.4,INR 1799,15 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Gujarat Travels,A/C Sleeper (2+1),20:00,06h 15m,02:15,3.3,INR 2000,17 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:00,06h 05m,02:05,4.4,INR 1799,6 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),20:03,06h 30m,02:33,3.9,INR 1899,2 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Laxmi Queen Asta,A/C Sleeper (2+1),20:30,05h 30m,02:00,4.0,INR 1999,1 Seat available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,06h 05m,02:35,4.9,INR 1642,7 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Zingbus Plus,VE A/C Sleeper (2+1),20:50,05h 35m,02:25,4.2,1830,4 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Prasanna - Purple Bus,VE A/C Sleeper (2+1),21:00,07h 00m,04:00,4.0,1791,8 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Indumati Travels,A/C Sleeper (2+1),21:00,05h 45m,02:45,4.1,1615,1 Seat available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,AC Sleeper (2+1),21:00,05h 40m,02:40,4.9,INR 2286,7 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,05h 50m,03:20,4.8,INR 1800,7 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:00,05h 30m,03:30,4.1,INR 2195,5 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:15,05h 00m,03:15,4.0,INR 2170,5 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30,05h 00m,03:30,3.5,INR 1799,31 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31,06h 30m,05:01,3.6,INR 1799,25 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Hans Travels (I) Private Limited,A/C Sleeper (2+1),15:30,04h 20m,19:50,2.3,INR 900,2 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Manish Patil Travels,A/C Sleeper (2+1),15:30,10h 00m,01:30,2.6,INR 1748,12 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Kokan Holidays - Muskan,NON A/C Sleeper (2+1),16:00,07h 08m,23:08,1.8,INR 1299,9 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,06h 15m,22:45,2.5,INR 1699,1 Seat available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Naik Tours And Travels,NON A/C Sleeper (2+1),17:00,06h 55m,23:55,2.5,INR 1800,10 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Manish Sharma Travels,A/C Sleeper (2+1),17:30,06h 00m,23:30,2.6,INR 1748,20 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Manish Sharma Travels,A/C Sleeper (2+1),17:30,08h 30m,02:00,2.6,INR 1800,18 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels (Dolphin),A/C Sleeper (2+1),18:30,06h 15m,00:45,1.4,INR 1850,6 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Manish Roshan Travels,A/C Sleeper (2+1),19:00,08h 30m,03:30,1.6,INR 1900,2 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Laxmi Empress Stellar,NON A/C Sleeper (2+1),19:45,06h 00m,01:45,2.9,INR 1799,7 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,05h 05m,00:50,2.0,1139,5 Seats available
Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,AAINATH TRAVELS,A/C Sleeper (2+1),21:30,05h 00m,02:30,1.7,INR 1499,4 Seats available
Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,20:00,14h 00m,10:00,3.6,INR 850,20 Seats available
Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),23:15,08h 45m,08:00,3.0,INR 1550,11 Seats available
Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,S R Travels,A/C Seater/Sleeper (2+1),18:45,12h 15m,07:00,2.7,INR 1000,4 Seats available
Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,New Shivbaba Tours And Travels,AC Sleeper (2+1),18:00,12h 00m,06:00,1.6,1139,15 Seats available
Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Sharma Travels,Bharat Benz A/C Sleeper (2+1),23:00,10h 00m,09:00,3.9,INR 2000,5 Seats available
Goa to Pandharpur,https://www.redbus.in/bus-tickets/goa-to-pandharpur,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,12h 00m,07:00,2.7,INR 735,15 Seats available
Goa to Pandharpur,https://www.redbus.in/bus-tickets/goa-to-pandharpur,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,08h 45m,04:30,2.4,1139,5 Seats available
Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,13h 30m,08:30,2.8,INR 850,19 Seats available
Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,09h 30m,04:30,3.9,INR 2050,6 Seats available
Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,IntrCity SmartBus,AC Sleeper (2+1),16:40,11h 20m,04:00,4.8,INR 1653,9 Seats available
Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,IntrCity SmartBus,AC Sleeper (2+1),18:10,10h 35m,04:45,3.7,INR 1505,11 Seats available
Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,IntrCity SmartBus,AC Sleeper (2+1),15:40,11h 20m,03:00,4.4,INR 1359,5 Seats available
Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,Zingbus Plus,AC Sleeper (2+1),16:10,10h 20m,02:30,4.5,1219,10 Seats available
Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,10h 30m,06:15,2.1,1139,7 Seats available
Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,Sharma Travels,Bharat Benz A/C Sleeper (2+1),15:30,10h 30m,02:00,3.9,INR 1238,9 Seats available
Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,PSR Travels Goa,A/C Sleeper (2+1),18:30,11h 00m,05:30,3.6,INR 1699,10 Seats available
Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,Sri Lakshmi chennakeshava Roadlines,A/C Sleeper (2+1),17:00,09h 10m,02:10,3.2,INR 4999,1 Seat available
Calangute (goa) to Goa Airport,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),18:30,01h 30m,20:00,4.6,INR 200,40 Seats available
Goa to Sangola (Solapur),https://www.redbus.in/bus-tickets/goa-to-sangola,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,11h 05m,06:05,3.1,INR 675,19 Seats available
Goa to Sangola (Solapur),https://www.redbus.in/bus-tickets/goa-to-sangola,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,07h 00m,02:00,3.6,INR 2050,16 Seats available
Goa to Sangola (Solapur),https://www.redbus.in/bus-tickets/goa-to-sangola,PSR Travels Goa,A/C Sleeper (2+1),18:30,09h 45m,04:15,3.6,INR 1499,18 Seats available
Goa to Sangola (Solapur),https://www.redbus.in/bus-tickets/goa-to-sangola,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,08h 00m,03:45,2.5,1139,6 Seats available
Sangola (Solapur) to Goa,https://www.redbus.in/bus-tickets/sangola-to-goa,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:45,12h 15m,10:00,3.1,INR 675,21 Seats available
Sangola (Solapur) to Goa,https://www.redbus.in/bus-tickets/sangola-to-goa,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),23:59,08h 01m,08:00,3.8,INR 1550,14 Seats available
Sangola (Solapur) to Goa,https://www.redbus.in/bus-tickets/sangola-to-goa,New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,09h 30m,06:00,1.6,1139,18 Seats available
Goa Airport to Calangute (goa),https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,01h 30m,17:30,4.0,INR 200,41 Seats available
